year,dateTime,bias,crime_Category,offense1,description,borough,precinct,month_bin,index_
2021,2021-09-09,Gay,Felony,Misc. Penal Law,Aggravated Harassment 1,Brooklyn,72,33,1
2021,2021-06-18,Asian,Misdemeanor,Assault,"Menacing,Unclassified",Brooklyn,77,30,1
2021,2021-06-11,Asian,Misdemeanor,Other,"Larceny,Petit From Store-Shopl",Brooklyn,79,30,1
2021,2021-09-04,Gay,Felony,Robbery,"Robbery,Personal Electronic Device",Brooklyn,83,33,1
2021,2021-09-04,Gay,Felony,Robbery,"Robbery,Personal Electronic Device",Brooklyn,83,33,1
2021,2021-07-26,Muslim,Misdemeanor,Assault,"Menacing,Unclassified",Queens,103,31,1
2021,2021-09-05,Transgender,Felony,Other,Criminal Possession Weapon,Queens,103,33,1
2021,2021-09-21,Catholic,Felony,Misc. Penal Law,Aggravated Harassment 1,Queens,103,33,1
2021,2021-03-29,Asian,Misdemeanor,Assault,"Menacing,Unclassified",Queens,104,27,1
2021,2021-08-03,White,Misdemeanor,Assault,"Menacing,Unclassified",Queens,104,32,1
2021,2021-05-23,Asian,Felony,Robbery,"Robbery,Open Area Unclassified",Queens,107,29,1
2021,2021-03-12,Asian,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,109,27,1
2021,2021-03-12,Asian,Felony,Misc. Penal Law,Aggravated Harassment 1,Queens,109,27,1
2021,2021-03-12,Asian,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,109,27,1
2021,2021-03-12,Asian,Felony,Misc. Penal Law,Aggravated Harassment 1,Queens,109,27,1
2021,2021-06-06,Black,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,112,30,1
2021,2021-06-13,Black,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,112,30,1
2021,2021-07-17,Catholic,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Queens,112,31,1
2021,2021-04-12,Gay,Felony,Robbery,"Robbery,Residential Common Area",Queens,114,28,1
2021,2021-09-12,Gay,Felony,Robbery,"Robbery,Commercial Unclassified",Queens,114,33,1
2021,2021-06-29,Transgender,Misdemeanor,Assault,"Menacing,Unclassified",Queens,115,30,1
2021,2021-06-29,Transgender,Misdemeanor,Assault,"Menacing,Unclassified",Queens,115,30,1
2021,2021-09-18,Transgender,Misdemeanor,Assault,"Menacing,Unclassified",Queens,115,33,1
2021,2021-02-15,Black,Felony,Criminal Mischief,Criminal Mis 2 & 3,Staten,120,26,1
2021,2021-03-24,Black,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Staten,120,27,1
2021,2021-03-24,Black,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Staten,120,27,1
2022,2022-08-24,Gay,Misdemeanor,Other,Resisting Arrest,Manhattan,1,44,1
2022,2022-09-16,Gay,Felony,Misc. Penal Law,Menacing 1St Degree (Vict Not,Manhattan,1,45,1
2022,2022-02-07,Asian,Misdemeanor,Assault,"Menacing,Unclassified",Manhattan,5,38,1
2022,2022-06-21,White,Misdemeanor,Assault,"Menacing,Unclassified",Manhattan,5,42,1
2022,2022-06-30,Gay,Felony,Misc. Penal Law,Criminal Contempt 1,Manhattan,5,42,1
2022,2022-02-17,Gay,Felony,Grand Larceny,"Larceny,Grand By Theft Of Credit Card",Manhattan,6,38,1
2022,2022-01-18,Black,Misdemeanor,Assault,"Menacing,Unclassified",Manhattan,7,37,1
2022,2022-01-21,Asian,Misdemeanor,Assault,Obstr Breath/Circul,Manhattan,7,37,1
2022,2022-01-21,Asian,Misdemeanor,Assault,Obstr Breath/Circul,Manhattan,7,37,1
2022,2022-04-06,Gay,Felony,Robbery,"Robbery,Open Area Unclassified",Manhattan,7,40,1
2022,2022-04-06,Gay,Felony,Robbery,"Robbery,Open Area Unclassified",Manhattan,7,40,1
2022,2022-06-26,Asian,Felony,Criminal Mischief,"Mischief, Criminal 3 & 2, Of M",Manhattan,7,42,1
2022,2022-10-12,Catholic,Felony,Grand Larceny,"Larceny,Grand From Building (Non-Residence) Unattended",Manhattan,7,46,1
2022,2022-02-28,Asian,Felony,Misc. Penal Law,Aggravated Harassment 1,Manhattan,9,38,1
2022,2022-03-25,Asian,Misdemeanor,Assault,"Menacing,Unclassified",Manhattan,10,39,1
2022,2022-03-09,Asian,Misdemeanor,Assault,"Menacing,Unclassified",Manhattan,13,39,1
2022,2022-12-08,Gay,Felony,Felony Assault,Assault Police/Peace Officer,Manhattan,13,48,1
2022,2022-12-08,Gay,Felony,Felony Assault,Assault Police/Peace Officer,Manhattan,13,48,1
2022,2022-07-28,Asian,Felony,Felony Assault,Strangulation 1St,Manhattan,14,43,1
2022,2022-07-28,Asian,Felony,Robbery,"Robbery,Pocketbook/Carried Bag",Manhattan,14,43,1
2022,2022-07-29,Transgender,Misdemeanor,Other,"Sexual Abuse 3,2",Manhattan,14,43,1
2022,2022-08-25,Gay,Misdemeanor,Assault,"Menacing,Unclassified",Manhattan,14,44,1
2022,2022-08-25,Gay,Misdemeanor,Assault,"Menacing,Unclassified",Manhattan,14,44,1
2022,2022-07-28,White,Felony,Felony Assault,Assault Police/Peace Officer,Manhattan,17,43,1
2022,2022-11-02,Catholic,Felony,Misc. Penal Law,Aggravated Harassment 1,Manhattan,17,47,1
2022,2022-10-28,Catholic,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Manhattan,18,46,1
2022,2022-10-29,Catholic,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Manhattan,19,46,1
2022,2022-03-04,Gay,Felony,Misc. Penal Law,Aggravated Harassment 1,Manhattan,25,39,1
2022,2022-03-04,Asian,Felony,Misc. Penal Law,Aggravated Harassment 1,Manhattan,25,39,1
2022,2022-04-21,Lesbian,Felony,Other,Sexual Abuse,Manhattan,26,40,1
2022,2022-03-31,Asian,Misdemeanor,Assault,"Menacing,Unclassified",Manhattan,30,39,1
2022,2022-05-11,Muslim,Misdemeanor,Assault,"Menacing,Unclassified",Bronx,43,41,1
2022,2022-10-26,Hispanic,Misdemeanor,Assault,"Menacing,Unclassified",Brooklyn,60,46,1
2022,2022-06-27,Gay,Felony,Other,"Imprisonment 1,Unlawful",Brooklyn,62,42,1
2022,2022-02-25,Black,Felony,Misc. Penal Law,Aggravated Harassment 1,Brooklyn,63,38,1
2022,2022-05-22,Muslim,Felony,Misc. Penal Law,Aggravated Harassment 1,Brooklyn,71,41,1
2022,2022-05-22,Muslim,Misdemeanor,Assault,"Menacing,Unclassified",Brooklyn,71,41,1
2022,2022-07-29,Lesbian,Felony,Misc. Penal Law,Aggravated Harassment 1,Brooklyn,72,43,1
2022,2022-07-29,Lesbian,Misdemeanor,Other,Reckless Endangerment 2,Brooklyn,72,43,1
2022,2022-07-29,Lesbian,Misdemeanor,Other,Reckless Endangerment 2,Brooklyn,72,43,1
2022,2022-07-29,Lesbian,Felony,Misc. Penal Law,Aggravated Harassment 1,Brooklyn,72,43,1
2022,2022-07-29,Lesbian,Felony,Misc. Penal Law,Aggravated Harassment 1,Brooklyn,72,43,1
2022,2022-07-29,Lesbian,Felony,Misc. Penal Law,Aggravated Harassment 1,Brooklyn,72,43,1
2022,2022-07-29,Lesbian,Felony,Misc. Penal Law,Aggravated Harassment 1,Brooklyn,72,43,1
2022,2022-07-29,Lesbian,Felony,Misc. Penal Law,Aggravated Harassment 1,Brooklyn,72,43,1
2022,2022-07-29,Lesbian,Felony,Misc. Penal Law,Aggravated Harassment 1,Brooklyn,72,43,1
2022,2022-06-06,Gay,Felony,Robbery,"Robbery,Personal Electronic Device",Brooklyn,75,42,1
2022,2022-06-06,Gay,Felony,Robbery,"Robbery,Personal Electronic Device",Brooklyn,75,42,1
2022,2022-06-06,Gay,Felony,Robbery,"Robbery,Personal Electronic Device",Brooklyn,75,42,1
2022,2022-06-06,Gay,Felony,Robbery,"Robbery,Personal Electronic Device",Brooklyn,75,42,1
2022,2022-06-06,Gay,Felony,Robbery,"Robbery,Personal Electronic Device",Brooklyn,75,42,1
2022,2022-10-19,Other Ethnicity,Felony,Misc. Penal Law,Aggravated Harassment 1,Brooklyn,78,46,1
2022,2022-03-16,Asian,Felony,Robbery,"Robbery,Personal Electronic Device",Brooklyn,84,39,1
2022,2022-10-18,Other Ethnicity,Misdemeanor,Other,"Child, Endangering Welfare",Brooklyn,90,46,1
2022,2022-10-18,Other Ethnicity,Misdemeanor,Other,"Child, Endangering Welfare",Brooklyn,90,46,1
2022,2022-10-18,Other Ethnicity,Misdemeanor,Other,"Child, Endangering Welfare",Brooklyn,90,46,1
2022,2022-11-02,Black,Felony,Misc. Penal Law,Aggravated Harassment 1,Brooklyn,94,47,1
2022,2022-04-10,Hispanic,Misdemeanor,Assault,"Menacing,Unclassified",Queens,101,40,1
2022,2022-03-09,Catholic,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Queens,103,39,1
2022,2022-03-09,Catholic,Felony,Misc. Penal Law,Criminal Contempt 1,Queens,103,39,1
2022,2022-04-03,Muslim,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Queens,103,40,1
2022,2022-09-19,Black,Misdemeanor,Other,"Child, Endangering Welfare",Queens,109,45,1
2022,2022-10-03,Catholic,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Queens,109,46,1
2022,2022-12-12,Black,Felony,Misc. Penal Law,Menacing 1St Degree (Vict Not,Queens,110,48,1
2022,2022-04-16,Gay,Felony,Other,Weapons Possession 3,Queens,113,40,1
2022,2022-06-13,Gay,Felony,Misc. Penal Law,Aggravated Harassment 1,Queens,114,42,1
2022,2022-11-14,Gay,Misdemeanor,Assault,"Menacing,Unclassified",Queens,114,47,1
2022,2022-04-05,Gay,Felony,Misc. Penal Law,Menacing 1St Degree (Vict Not,Queens,115,40,1
2022,2022-08-10,Asian,Felony,Robbery,"Robbery,Open Area Unclassified",Queens,115,44,1
2022,2022-08-10,Asian,Felony,Robbery,"Robbery,Open Area Unclassified",Queens,115,44,1
2022,2022-08-10,Asian,Felony,Robbery,"Robbery,Open Area Unclassified",Queens,115,44,1
2022,2022-08-10,Asian,Felony,Robbery,"Robbery,Open Area Unclassified",Queens,115,44,1
2023,2023-01-29,White,Misdemeanor,Other,Resisting Arrest,Manhattan,1,49,1
2023,2023-02-20,Gay,Felony,Other,"Arson 2,3,4",Manhattan,1,50,1
2023,2023-01-13,Asian,Felony,Robbery,"Robbery,Personal Electronic Device",Manhattan,5,49,1
2023,2023-01-18,Asian,Felony,Grand Larceny,"Larceny,Grand From Person, Bag Open/Dip",Manhattan,5,49,1
2023,2023-04-16,Black,Felony,Felony Assault,Assault Police/Peace Officer,Manhattan,5,52,1
2023,2023-10-15,Muslim,Felony,Misc. Penal Law,Aggravated Harassment 1,Manhattan,5,58,1
2023,2023-05-19,White,Misdemeanor,Assault,"Menacing,Unclassified",Manhattan,6,53,1
2023,2023-06-11,Transgender,Misdemeanor,Criminal Mischief,"Criminal Mischief,Unclassified 4",Manhattan,6,54,1
2023,2023-06-11,Transgender,Misdemeanor,Criminal Mischief,"Criminal Mischief,Unclassified 4",Manhattan,6,54,1
2023,2023-06-11,Transgender,Misdemeanor,Criminal Mischief,"Criminal Mischief,Unclassified 4",Manhattan,6,54,1
2023,2023-11-01,Muslim,Misdemeanor,Criminal Mischief,"Criminal Mischief,Unclassified 4",Manhattan,7,59,1
2023,2023-11-18,Muslim,Felony,Robbery,"Robbery,Public Place Inside",Manhattan,14,59,1
2023,2023-12-17,Muslim,Misdemeanor,Assault,"Menacing,Unclassified",Manhattan,14,60,1
2023,2023-11-22,Muslim,Felony,Misc. Penal Law,Aggravated Harassment 1,Manhattan,19,59,1
2023,2023-09-23,Gay,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,20,57,1
2023,2023-09-23,Gay,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,20,57,1
2023,2023-11-17,Hispanic,Misdemeanor,Other,"Child, Endangering Welfare",Manhattan,23,59,1
2023,2023-04-18,Gay,Misdemeanor,Criminal Mischief,"Criminal Mischief,Unclassified 4",Manhattan,24,52,1
2023,2023-10-28,Black,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,25,58,1
2023,2023-07-16,Gay,Felony,Robbery,"Robbery,Commercial Unclassified",Manhattan,30,55,1
2023,2023-07-16,Gay,Felony,Robbery,"Robbery,Commercial Unclassified",Manhattan,30,55,1
2023,2023-07-25,Gay,Misdemeanor,Assault,"Menacing,Unclassified",Manhattan,30,55,1
2023,2023-11-18,Gay,Misdemeanor,Other,"Sexual Abuse 3,2",Manhattan,33,59,1
2023,2023-05-30,Hispanic,Felony,Other,"Homicide,Negligent,Unclassifie",Manhattan,34,53,1
2023,2023-09-29,Gay,Felony,Robbery,"Robbery,Open Area Unclassified",Brooklyn,60,57,1
2023,2023-07-08,Catholic,Felony,Criminal Mischief,Criminal Mis 2 & 3,Brooklyn,61,55,1
2023,2023-11-27,Asian,Misdemeanor,Assault,"Menacing,Unclassified",Brooklyn,62,59,1
2023,2023-12-19,Muslim,Felony,Misc. Penal Law,Aggravated Harassment 1,Brooklyn,62,60,1
2023,2023-06-01,Black,Felony,Misc. Penal Law,Aggravated Harassment 1,Brooklyn,68,54,1
2023,2023-09-15,Lesbian,Misdemeanor,Criminal Mischief,"Mischief, Criminal 4, By Fire",Brooklyn,68,57,1
2023,2023-04-14,Gay,Felony,Misc. Penal Law,Criminal Contempt 1,Brooklyn,70,52,1
2023,2023-07-16,Gay,Misdemeanor,Assault,"Menacing,Unclassified",Brooklyn,70,55,1
2023,2023-07-30,Gay,Felony,Other,"Manslaughter,Unclassified - No",Brooklyn,70,55,1
2023,2023-05-28,White,Felony,Misc. Penal Law,Making Terroristic Threat,Brooklyn,71,53,1
2023,2023-07-21,Black,Felony,Misc. Penal Law,Making Terroristic Threat,Brooklyn,71,55,1
2023,2023-07-21,Black,Felony,Misc. Penal Law,Making Terroristic Threat,Brooklyn,71,55,1
2023,2023-12-05,Black,Felony,Criminal Mischief,"Mischief, Criminal 3 & 2, Of M",Brooklyn,75,60,1
2023,2023-12-19,Muslim,Felony,Robbery,"Robbery,Open Area Unclassified",Brooklyn,75,60,1
2023,2023-12-19,Muslim,Felony,Robbery,"Robbery,Open Area Unclassified",Brooklyn,75,60,1
2023,2023-12-19,Muslim,Felony,Robbery,"Robbery,Open Area Unclassified",Brooklyn,75,60,1
2023,2023-12-19,Muslim,Felony,Robbery,"Robbery,Open Area Unclassified",Brooklyn,75,60,1
2023,2023-04-16,Gay,Misdemeanor,Assault,"Menacing,Unclassified",Brooklyn,78,52,1
2023,2023-07-12,Transgender,Misdemeanor,Assault,"Menacing,Unclassified",Brooklyn,83,55,1
2023,2023-07-16,Other Ethnicity,Felony,Robbery,"Robbery,Pocketbook/Carried Bag",Brooklyn,83,55,1
2023,2023-07-16,Other Ethnicity,Felony,Robbery,"Robbery,Pocketbook/Carried Bag",Brooklyn,83,55,1
2023,2023-08-18,Transgender,Misdemeanor,Other,"Sexual Abuse 3,2",Brooklyn,83,56,1
2023,2023-12-21,Other Ethnicity,Felony,Robbery,"Robbery,Dwelling",Brooklyn,83,60,1
2023,2023-03-31,Asian,Felony,Robbery,"Robbery,Clothing",Brooklyn,84,51,1
2023,2023-05-02,Catholic,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,84,53,1
2023,2023-05-02,Catholic,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,84,53,1
2023,2023-11-05,Other Ethnicity,Misdemeanor,Other,"Child, Endangering Welfare",Brooklyn,84,59,1
2023,2023-01-08,White,Felony,Robbery,"Robbery,Personal Electronic Device",Brooklyn,88,49,1
2023,2023-06-11,Black,Misdemeanor,Criminal Mischief,"Criminal Mischief,Unclassified 4",Brooklyn,94,54,1
2023,2023-04-20,Asian,Felony,Criminal Mischief,Criminal Mis 2 & 3,Queens,101,52,1
2023,2023-01-23,Muslim,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Queens,103,49,1
2023,2023-01-23,Muslim,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Queens,103,49,1
2023,2023-01-23,Muslim,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Queens,103,49,1
2023,2023-06-27,Black,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,103,54,1
2023,2023-09-11,Gay,Misdemeanor,Assault,"Menacing,Unclassified",Queens,103,57,1
2023,2023-05-02,Gay,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Queens,106,53,1
2023,2023-02-19,Hispanic,Felony,Felony Assault,Assault Other Public Service Employee,Queens,109,50,1
2023,2023-06-05,Hispanic,Misdemeanor,Assault,"Menacing,Unclassified",Queens,109,54,1
2023,2023-06-05,Hispanic,Misdemeanor,Assault,"Menacing,Unclassified",Queens,109,54,1
2023,2023-06-05,Hispanic,Misdemeanor,Assault,"Menacing,Unclassified",Queens,109,54,1
2023,2023-06-05,Hispanic,Misdemeanor,Assault,"Menacing,Unclassified",Queens,109,54,1
2023,2023-06-05,Hispanic,Misdemeanor,Assault,"Menacing,Unclassified",Queens,109,54,1
2023,2023-06-05,Hispanic,Misdemeanor,Assault,"Menacing,Unclassified",Queens,109,54,1
2023,2023-06-05,Hispanic,Misdemeanor,Assault,"Menacing,Unclassified",Queens,109,54,1
2023,2023-06-05,Hispanic,Misdemeanor,Assault,"Menacing,Unclassified",Queens,109,54,1
2023,2023-06-05,Hispanic,Misdemeanor,Assault,"Menacing,Unclassified",Queens,109,54,1
2023,2023-06-05,Hispanic,Misdemeanor,Assault,"Menacing,Unclassified",Queens,109,54,1
2023,2023-01-30,Catholic,Misdemeanor,Criminal Mischief,"Criminal Mischief,Unclassified 4",Queens,112,49,1
2023,2023-11-02,Lesbian,Felony,Felony Assault,Strangulation 1St,Queens,113,59,1
2023,2023-02-17,Black,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,114,50,1
2023,2023-02-17,Black,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,114,50,1
2023,2023-05-20,Other Ethnicity,Misdemeanor,Assault,"Menacing,Unclassified",Queens,114,53,1
2023,2023-06-14,Catholic,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Queens,114,54,1
2023,2023-09-11,Muslim,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Staten,121,57,1
2023,2023-11-09,Muslim,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Staten,123,59,1
2024,2024-04-15,Asian,Felony,Robbery,"Robbery,Public Place Inside",Manhattan,14,64,1
2024,2024-05-23,Gay,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Manhattan,14,65,1
2024,2024-02-23,Other Ethnicity,Felony,Misc. Penal Law,Aggravated Harassment 1,Manhattan,18,62,1
2024,2024-06-02,Gay,Felony,Robbery,"Robbery,Open Area Unclassified",Bronx,44,66,1
2024,2024-03-13,Black,Misdemeanor,Assault,"Menacing,Unclassified",Brooklyn,61,63,1
2024,2024-05-14,Asian,Felony,Criminal Mischief,Criminal Mis 2 & 3,Brooklyn,62,65,1
2024,2024-05-14,Asian,Felony,Criminal Mischief,Criminal Mis 2 & 3,Brooklyn,62,65,1
2024,2024-06-10,Catholic,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,62,66,1
2024,2024-01-31,Catholic,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,63,61,1
2024,2024-01-31,Catholic,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,63,61,1
2024,2024-01-31,Catholic,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,63,61,1
2024,2024-04-05,Black,Felony,Other,Weapons Possession 3,Brooklyn,63,64,1
2024,2024-02-17,Transgender,Misdemeanor,Criminal Mischief,"Tampering 3,2, Criminal",Brooklyn,70,62,1
2024,2024-05-19,Other Ethnicity,Felony,Criminal Mischief,Criminal Mis 2 & 3,Brooklyn,71,65,1
2024,2024-02-09,Other Ethnicity,Felony,Robbery,"Robbery,Personal Electronic Device",Brooklyn,72,62,1
2024,2024-01-04,Black,Felony,Misc. Penal Law,Aggravated Harassment 1,Brooklyn,84,61,1
2024,2024-05-24,Gay,Felony,Robbery,"Robbery,On Bus/ Or Bus Driver",Queens,109,65,1
2024,2024-05-24,Gay,Felony,Robbery,"Robbery,On Bus/ Or Bus Driver",Queens,109,65,1
2024,2024-03-24,Black,Felony,Robbery,"Robbery,Public Place Inside",Queens,112,63,1
2024,2024-03-24,Black,Felony,Robbery,"Robbery,Public Place Inside",Queens,112,63,1
2024,2024-06-08,Gay,Misdemeanor,Assault,"Menacing,Unclassified",Queens,114,66,1
2024,2024-06-14,Muslim,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Staten,120,66,1
2024,2024-05-15,Transgender,Felony,Robbery,"Robbery,Personal Electronic Device",Staten,121,65,1
2019,2019-08-23,Muslim,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Brooklyn,62,8,1
2019,2019-05-14,Muslim,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Queens,103,5,1
2020,2020-02-24,White,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,1,14,1
2020,2020-05-16,Asian,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,7,17,1
2020,2020-10-13,Gay,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,10,22,1
2020,2020-02-05,Black,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,23,14,1
2020,2020-07-18,Black,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Bronx,45,19,1
2020,2020-03-24,Asian,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Brooklyn,78,15,1
2020,2020-08-19,Gay,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Queens,100,20,1
2020,2020-10-02,Gay,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Queens,100,22,1
2021,2021-04-06,Asian,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,5,28,1
2021,2021-04-07,Asian,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,5,28,1
2021,2021-07-20,Asian,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,9,31,1
2021,2021-12-09,Asian,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,13,36,1
2021,2021-04-09,Asian,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,14,28,1
2021,2021-09-21,Asian,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,14,33,1
2021,2021-04-13,Asian,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,17,28,1
2021,2021-10-11,Gay,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,18,34,1
2021,2021-04-15,Asian,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,19,28,1
2021,2021-06-22,Gay,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,19,30,1
2021,2021-07-27,Asian,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,19,31,1
2021,2021-01-07,Other Ethnicity,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,24,25,1
2021,2021-11-03,Gay,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,28,35,1
2021,2021-04-29,Gay,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,34,28,1
2021,2021-05-08,Asian,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Brooklyn,75,29,1
2021,2021-02-10,Gay,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Brooklyn,84,26,1
2021,2021-05-21,White,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Queens,102,29,1
2021,2021-11-10,Catholic,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Queens,103,35,1
2021,2021-06-20,Muslim,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Queens,106,30,1
2021,2021-06-20,Muslim,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Queens,106,30,1
2021,2021-07-26,Black,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Queens,113,31,1
2021,2021-10-26,White,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Queens,113,34,1
2021,2021-04-17,Asian,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Queens,114,28,1
2022,2022-10-04,Asian,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,1,46,1
2022,2022-02-07,White,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,5,38,1
2022,2022-09-06,Other Ethnicity,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,10,45,1
2022,2022-03-12,Asian,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,14,39,1
2022,2022-11-20,Asian,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,14,47,1
2022,2022-11-20,Asian,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,14,47,1
2022,2022-06-13,Gay,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,17,42,1
2022,2022-06-05,Asian,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,18,42,1
2022,2022-06-12,Asian,Misdemeanor,Aggravated Harassment 2,Aggravated Harassment 2,Manhattan,24,42,1
